Table Name,State Code,Distt Code,State Name,Area,Age,Total Person,Total Males,Total Females,Illiterate Person,Illiterate Males,Illiterate Females,Literate Person,Literate Males,Literate Females,Literate without educational level Person,Literate without educational level Males,Literate without educational level Females,Below primary Person,Below primary Males,Below primary Females,Primary Person,Primary Males,Primary Females,Middle Person,Middle Males,Middle Females,Secondary Person,Secondary Males,Secondary Females,Higher secondary Person,Higher Secondary Males,Higher Secondary Females,Non-technical diploma Person,Non-technical diploma Males,Non-technical diploma Females,Technical diploma Person,Technical diploma Males,Technical diploma Females,Graduate Person,Graduate Males,Graduate Females,Unclassified Person,Unclassified Males,Unclassified Females,Year
C2508SC,33,0,TAMIL NADU,Urban,15,81253,41408,39845,6809,2985,3824,74444,38423,36021,2713,1469,1244,4273,2271,2002,17343,9862,7481,31855,16346,15509,18260,8475,9785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
C2508SC,33,0,TAMIL NADU,Urban,16,72169,35735,36434,5532,2180,3352,66637,33555,33082,3165,1631,1534,3813,1932,1881,12826,6832,5994,19985,10494,9491,26846,12665,14181,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1991
C2508SC,33,0,TAMIL NADU,Urban,17,71989,36955,35034,6337,2562,3775,65652,34393,31259,3946,2073,1873,3849,2079,1770,13095,7277,5818,15389,8213,7176,29373,14751,14622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
C2508SC,33,0,TAMIL NADU,Urban,18,93454,46875,46579,11122,4092,7030,82332,42783,39549,6581,3396,3185,4853,2592,2261,17393,9352,8041,18240,9355,8885,18416,10147,8269,15452,6879,8573,99,59,40,1297,1003,294,0,0,0,1,0,1,1991
C2508SC,33,0,TAMIL NADU,Urban,19,74155,36862,37293,8539,3011,5528,65616,33851,31765,5717,3016,2701,3787,1959,1828,13689,7145,6544,13924,7113,6811,12404,6749,5655,14505,6651,7854,132,75,57,1458,1143,315,0,0,0,0,0,0,1991
C2508SC,33,0,TAMIL NADU,Urban,20-24,353435,170061,183374,57907,17070,40837,295528,152991,142537,30034,15171,14863,17044,8157,8887,62225,31330,30895,59633,30088,29545,53259,29425,23834,41270,20148,21122,517,334,183,6371,5086,1285,25170,13248,11922,5,4,1,1991
C2508SC,33,0,TAMIL NADU,Urban,25-29,343637,163729,179908,88744,25992,62752,254893,137737,117156,30244,16038,14206,19165,8402,10763,62648,31266,31382,49381,26848,22533,43689,26250,17439,21840,11646,10194,321,222,99,3803,3127,676,23800,13937,9863,2,1,1,1991
C2508SC,33,0,TAMIL NADU,Urban,30-34,261975,130302,131673,82306,26599,55707,179669,103703,75966,21677,12307,9370,15851,7597,8254,47035,24755,22280,33834,19867,13967,30675,19519,11156,12515,7436,5079,182,136,46,2299,1961,338,15597,10124,5473,4,1,3,1991
C2508SC,33,0,TAMIL NADU,Urban,35-39,284141,137534,146607,110146,35704,74442,173995,101830,72165,21997,12649,9348,18218,9259,8959,51247,27845,23402,33199,19445,13754,27800,17802,9998,8964,5641,3323,105,82,23,1430,1276,154,11032,7828,3204,3,3,0,1991
C2508SC,33,0,TAMIL NADU,Urban,40-44,202338,106667,95671,80465,28723,51742,121873,77944,43929,15672,9665,6007,11988,6759,5229,33392,20227,13165,23031,14658,8373,24381,16407,7974,5251,3717,1534,45,35,10,901,840,61,7212,5636,1576,0,0,0,1991
C2508SC,33,0,TAMIL NADU,Urban,45-49,193407,100486,92921,86321,29274,57047,107086,71212,35874,14747,9364,5383,10958,6321,4637,28990,18197,10793,19398,12809,6589,21931,15621,6310,4365,3328,1037,40,29,11,905,849,56,5752,4694,1058,0,0,0,1991
C2508SC,33,0,TAMIL NADU,Urban,50-54,139202,72592,66610,71958,25041,46917,67244,47551,19693,9632,6332,3300,7434,4670,2764,18543,12459,6084,11342,7956,3386,13867,10729,3138,2313,1916,397,28,27,1,582,543,39,3502,2918,584,1,1,0,1991
C2508SC,33,0,TAMIL NADU,Urban,55-59,104409,52874,51535,59669,20827,38842,44740,32047,12693,6782,4423,2359,6159,4020,2139,14148,10013,4135,7594,5498,2096,7240,5727,1513,1064,878,186,21,15,6,281,253,28,1451,1220,231,0,0,0,1991
C2508SC,33,0,TAMIL NADU,Urban,60-64,90851,44604,46247,59619,21394,38225,31232,23210,8022,5264,3363,1901,4600,3233,1367,9749,7304,2445,5090,3837,1253,4815,3987,828,685,598,87,14,13,1,121,107,14,894,768,126,0,0,0,1991
C2508SC,33,0,TAMIL NADU,Urban,65-69,51858,24222,27636,34627,11648,22979,17231,12574,4657,3009,1869,1140,2882,1981,901,5756,4248,1508,2664,1992,672,2267,1910,357,295,253,42,5,5,0,34,28,6,319,288,31,0,0,0,1991
C2508SC,33,0,TAMIL NADU,Urban,70-74,39172,19261,19911,27535,10455,17080,11637,8806,2831,2189,1448,741,2048,1536,512,4021,3115,906,1759,1351,408,1239,1057,182,184,148,36,1,1,0,19,15,4,177,135,42,0,0,0,1991
C2508SC,33,0,TAMIL NADU,Urban,75-79,16565,8580,7985,10819,4226,6593,5746,4354,1392,1085,717,368,990,756,234,1872,1476,396,917,695,222,638,534,104,134,102,32,1,0,1,12,9,3,97,65,32,0,0,0,1991
C2508SC,33,0,TAMIL NADU,Urban,80+,21074,9902,11172,14133,5175,8958,6941,4727,2214,1443,882,561,1171,790,381,1987,1413,574,1056,751,305,766,540,226,231,142,89,3,2,1,44,36,8,240,171,69,0,0,0,1991
C2508SC,33,0,TAMIL NADU,Urban,Age not stated,26740,13435,13305,10252,4335,5917,16488,9100,7388,4783,2537,2246,2063,1081,982,3501,1873,1628,2508,1415,1093,2088,1280,808,695,382,313,15,12,3,107,88,19,728,432,296,0,0,0,1991
C2508SC,34,0,PONDICHERRY,Rural,0-6,12766,6422,6344,12766,6422,6344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
C2508SC,34,0,PONDICHERRY,Rural,7,1695,862,833,553,295,258,1142,567,575,0,0,0,1142,567,575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
C2508SC,34,0,PONDICHERRY,Rural,8,1935,982,953,309,144,165,1626,838,788,1,1,0,1625,837,788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
C2508SC,34,0,PONDICHERRY,Rural,9,1816,915,901,130,55,75,1686,860,826,2,1,1,1586,807,779,98,52,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
C2508SC,34,0,PONDICHERRY,Rural,10,2209,1166,1043,119,69,50,2090,1097,993,1,0,1,1279,688,591,810,409,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
C2508SC,34,0,PONDICHERRY,Rural,11,1859,919,940,53,26,27,1806,893,913,0,0,0,359,203,156,1447,690,757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
C2508SC,34,0,PONDICHERRY,Rural,12,2068,1036,1032,63,27,36,2005,1009,996,3,1,2,166,87,79,1757,890,867,79,31,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
C2508SC,34,0,PONDICHERRY,Rural,13,1946,1011,935,45,24,21,1901,987,914,2,1,1,80,36,44,1388,722,666,431,228,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
C2508SC,34,0,PONDICHERRY,Rural,14,1915,961,954,58,20,38,1857,941,916,4,1,3,49,32,17,783,412,371,1021,496,525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
C2508SC,34,0,PONDICHERRY,Rural,15,1969,968,1001,59,24,35,1910,944,966,3,2,1,42,26,16,536,248,288,1117,565,552,212,103,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
C2508SC,34,0,PONDICHERRY,Rural,16,1993,1025,968,55,25,30,1938,1000,938,5,2,3,47,24,23,420,201,219,934,486,448,532,287,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
C2508SC,34,0,PONDICHERRY,Rural,17,1949,1050,899,79,36,43,1870,1014,856,9,5,4,56,36,20,400,202,198,758,395,363,647,376,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
C2508SC,34,0,PONDICHERRY,Rural,18,2414,1198,1216,145,34,111,2269,1164,1105,12,6,6,53,34,19,530,236,294,890,440,450,544,309,235,195,100,95,2,1,1,43,38,5,0,0,0,0,0,0,1991
C2508SC,34,0,PONDICHERRY,Rural,19,1789,889,900,132,36,96,1657,853,804,9,5,4,49,23,26,321,137,184,634,319,315,364,203,161,234,128,106,3,3,0,43,35,8,0,0,0,0,0,0,1991
C2508SC,34,0,PONDICHERRY,Rural,20-24,8085,3972,4113,1098,287,811,6987,3685,3302,65,32,33,300,138,162,1540,623,917,2202,1123,1079,1449,847,602,750,458,292,12,9,3,228,181,47,441,274,167,0,0,0,1991
C2508SC,34,0,PONDICHERRY,Rural,25-29,7898,3613,4285,2469,574,1895,5429,3039,2390,100,52,48,460,177,283,1496,642,854,1439,829,610,913,614,299,414,266,148,8,8,0,141,122,19,458,329,129,0,0,0,1991
C2508SC,34,0,PONDICHERRY,Rural,30-34,6443,3211,3232,2812,837,1975,3631,2374,1257,82,51,31,407,195,212,1107,624,483,865,601,264,578,431,147,218,161,57,3,3,0,97,86,11,274,222,52,0,0,0,1991
C2508SC,34,0,PONDICHERRY,Rural,35-39,7017,3410,3607,3809,1273,2536,3208,2137,1071,108,75,33,525,254,271,1028,604,424,709,515,194,507,411,96,131,106,25,2,2,0,42,40,2,156,130,26,0,0,0,1991
C2508SC,34,0,PONDICHERRY,Rural,40-44,4885,2640,2245,2906,1162,1744,1979,1478,501,80,59,21,318,203,115,676,477,199,381,294,87,356,295,61,60,55,5,0,0,0,15,13,2,93,82,11,0,0,0,1991
C2508SC,34,0,PONDICHERRY,Rural,45-49,4243,2199,2044,2716,1051,1665,1527,1148,379,66,46,20,307,207,100,539,381,158,291,236,55,215,179,36,49,43,6,0,0,0,8,8,0,52,48,4,0,0,0,1991
C2508SC,34,0,PONDICHERRY,Rural,50-54,3077,1511,1566,2298,868,1430,779,643,136,35,31,4,170,129,41,277,219,58,125,105,20,108,99,9,26,22,4,0,0,0,5,5,0,33,33,0,0,0,0,1991
C2508SC,34,0,PONDICHERRY,Rural,55-59,2546,1161,1385,2039,758,1281,507,403,104,41,32,9,146,105,41,184,145,39,69,57,12,52,51,1,9,7,2,0,0,0,2,2,0,4,4,0,0,0,0,1991
C2508SC,34,0,PONDICHERRY,Rural,60-64,2543,1179,1364,2149,842,1307,394,337,57,36,26,10,112,91,21,170,149,21,49,45,4,21,20,1,1,1,0,0,0,0,1,1,0,4,4,0,0,0,0,1991
C2508SC,34,0,PONDICHERRY,Rural,65-69,1568,740,828,1363,557,806,205,183,22,14,11,3,66,56,10,87,80,7,28,27,1,9,8,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1991
C2508SC,34,0,PONDICHERRY,Rural,70-74,1015,484,531,895,373,522,120,111,9,17,14,3,40,37,3,50,48,2,7,6,1,5,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
C2508SC,34,0,PONDICHERRY,Rural,75-79,427,231,196,355,165,190,72,66,6,5,3,2,27,27,0,26,23,3,11,10,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
C2508SC,34,0,PONDICHERRY,Rural,80+,424,237,187,340,165,175,84,72,12,5,5,0,23,20,3,29,23,6,15,15,0,9,8,1,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,1991
C2508SC,34,0,PONDICHERRY,Rural,Age not stated,51,35,16,15,9,6,36,26,10,25,19,6,4,3,1,0,0,0,3,0,3,2,2,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1991
C2508SC,34,0,PONDICHERRY,Urban,0-6,8934,4482,4452,8934,4482,4452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
C2508SC,34,0,PONDICHERRY,Urban,7,1302,646,656,408,197,211,894,449,445,1,1,0,893,448,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
C2508SC,34,0,PONDICHERRY,Urban,8,1402,713,689,205,86,119,1197,627,570,0,0,0,1197,627,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
C2508SC,34,0,PONDICHERRY,Urban,9,1256,624,632,80,40,40,1176,584,592,0,0,0,1098,557,541,78,27,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
C2508SC,34,0,PONDICHERRY,Urban,10,1585,823,762,86,41,45,1499,782,717,0,0,0,927,491,436,572,291,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
C2508SC,34,0,PONDICHERRY,Urban,11,1363,704,659,51,26,25,1312,678,634,2,2,0,346,180,166,964,496,468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
C2508SC,34,0,PONDICHERRY,Urban,12,1685,872,813,82,46,36,1603,826,777,3,1,2,192,115,77,1311,658,653,97,52,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
C2508SC,34,0,PONDICHERRY,Urban,13,1556,761,795,45,22,23,1511,739,772,5,2,3,77,51,26,1044,505,539,385,181,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
C2508SC,34,0,PONDICHERRY,Urban,14,1525,739,786,46,24,22,1479,715,764,2,0,2,54,35,19,657,338,319,766,342,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
C2508SC,34,0,PONDICHERRY,Urban,15,1480,747,733,76,39,37,1404,708,696,4,4,0,46,22,24,381,215,166,717,345,372,256,122,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
C2508SC,34,0,PONDICHERRY,Urban,16,1574,770,804,72,30,42,1502,740,762,7,5,2,46,18,28,311,165,146,612,295,317,526,257,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
C2508SC,34,0,PONDICHERRY,Urban,17,1495,756,739,78,33,45,1417,723,694,2,1,1,62,32,30,297,149,148,469,259,210,587,282,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
C2508SC,34,0,PONDICHERRY,Urban,18,1935,921,1014,133,39,94,1802,882,920,15,8,7,76,40,36,381,192,189,530,255,275,458,237,221,299,127,172,1,0,1,42,23,19,0,0,0,0,0,0,1991
C2508SC,34,0,PONDICHERRY,Urban,19,1508,778,730,110,42,68,1398,736,662,5,4,1,56,32,24,283,147,136,396,186,210,296,158,138,299,161,138,3,2,1,60,46,14,0,0,0,0,0,0,1991
C2508SC,34,0,PONDICHERRY,Urban,20-24,7389,3619,3770,731,243,488,6658,3376,3282,68,33,35,299,130,169,1428,657,771,1645,790,855,1196,643,553,870,422,448,16,9,7,244,182,62,892,510,382,0,0,0,1991
C2508SC,34,0,PONDICHERRY,Urban,25-29,6550,3082,3468,1267,345,922,5283,2737,2546,93,43,50,340,150,190,1396,639,757,1214,641,573,870,491,379,451,241,210,13,10,3,144,103,41,762,419,343,0,0,0,1991
C2508SC,34,0,PONDICHERRY,Urban,30-34,5458,2714,2744,1459,441,1018,3999,2273,1726,88,44,44,346,149,197,1090,546,544,905,553,352,650,379,271,254,147,107,6,2,4,116,85,31,544,368,176,0,0,0,1991
C2508SC,34,0,PONDICHERRY,Urban,35-39,5566,2718,2848,1993,606,1387,3573,2112,1461,79,41,38,385,176,209,985,520,465,775,488,287,635,410,225,213,117,96,8,8,0,66,56,10,427,296,131,0,0,0,1991
C2508SC,34,0,PONDICHERRY,Urban,40-44,3848,2034,1814,1357,478,879,2491,1556,935,69,33,36,253,137,116,633,361,272,536,334,202,518,329,189,144,90,54,2,2,0,41,37,4,295,233,62,0,0,0,1991
C2508SC,34,0,PONDICHERRY,Urban,45-49,3306,1743,1563,1291,399,892,2015,1344,671,47,24,23,222,118,104,522,309,213,412,266,146,422,304,118,85,67,18,0,0,0,30,28,2,275,228,47,0,0,0,1991
C2508SC,34,0,PONDICHERRY,Urban,50-54,2267,1217,1050,1088,338,750,1179,879,300,29,21,8,121,83,38,340,218,122,223,152,71,258,217,41,46,43,3,7,4,3,18,18,0,137,123,14,0,0,0,1991
C2508SC,34,0,PONDICHERRY,Urban,55-59,1808,808,1000,1080,303,777,728,505,223,39,22,17,107,61,46,244,154,90,159,117,42,114,92,22,21,19,2,2,2,0,8,8,0,34,30,4,0,0,0,1991
C2508SC,34,0,PONDICHERRY,Urban,60-64,1685,721,964,1182,366,816,503,355,148,39,25,14,80,53,27,185,133,52,96,67,29,73,48,25,7,6,1,4,4,0,0,0,0,19,19,0,0,0,0,1991
C2508SC,34,0,PONDICHERRY,Urban,65-69,1085,422,663,807,216,591,278,206,72,21,14,7,63,42,21,107,79,28,39,30,9,29,24,5,10,9,1,3,3,0,2,2,0,4,3,1,0,0,0,1991
C2508SC,34,0,PONDICHERRY,Urban,70-74,814,338,476,627,197,430,187,141,46,18,8,10,29,25,4,71,48,23,39,33,6,22,21,1,3,1,2,3,3,0,0,0,0,2,2,0,0,0,0,1991
C2508SC,34,0,PONDICHERRY,Urban,75-79,407,163,244,291,86,205,116,77,39,13,7,6,31,19,12,43,30,13,14,10,4,11,7,4,0,0,0,2,2,0,0,0,0,2,2,0,0,0,0,1991
C2508SC,34,0,PONDICHERRY,Urban,80+,388,165,223,286,88,198,102,77,25,14,8,6,19,14,5,37,28,9,15,11,4,11,10,1,2,2,0,1,1,0,1,1,0,2,2,0,0,0,0,1991
C2508SC,34,0,PONDICHERRY,Urban,Age not stated,55,33,22,20,7,13,35,26,9,15,11,4,5,4,1,5,3,2,3,2,1,4,4,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1991
C2308,1,0,JAMMU & KASHMIR,Rural,0-6,1214965,620809,594156,1214965,620809,594156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
C2308,1,0,JAMMU & KASHMIR,Rural,7,171613,87310,84303,93210,43925,49285,78403,43385,35018,4552,2457,2095,73844,40927,32917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,6,2001
C2308,1,0,JAMMU & KASHMIR,Rural,8,257828,131577,126251,115144,51729,63415,142684,79848,62836,5732,3111,2621,136941,76730,60211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,4,2001
C2308,1,0,JAMMU & KASHMIR,Rural,9,183644,93942,89702,64505,27752,36753,119139,66190,52949,3423,1822,1601,107324,59803,47521,8387,4563,3824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,3,2001
C2308,1,0,JAMMU & KASHMIR,Rural,10,290808,149858,140950,102806,43092,59714,188002,106766,81236,5892,3102,2790,140227,79984,60243,41874,23675,18199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,4,2001
C2308,1,0,JAMMU & KASHMIR,Rural,11,138926,72418,66508,36035,14147,21888,102891,58271,44620,2176,1121,1055,42522,24377,18145,58186,32770,25416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,4,2001
C2308,1,0,JAMMU & KASHMIR,Rural,12,263074,135123,127951,82525,31695,50830,180549,103428,77121,5029,2607,2422,40712,23782,16930,125752,72004,53748,9043,5026,4017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,4,2001
C2308,1,0,JAMMU & KASHMIR,Rural,13,162134,82161,79973,43644,15270,28374,118490,66891,51599,2706,1366,1340,13273,7562,5711,86090,49124,36966,16414,8835,7579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,2001
C2308,1,0,JAMMU & KASHMIR,Rural,14,208181,107099,101082,59706,21435,38271,148475,85664,62811,3945,1993,1952,10095,5910,4185,71456,41805,29651,62969,35953,27016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,7,2001
C2308,1,0,JAMMU & KASHMIR,Rural,15,205895,105341,100554,68394,25022,43372,137501,80319,57182,4426,2246,2180,6670,3950,2720,41397,24567,16830,73576,43054,30522,11424,6496,4928,0,0,0,0,0,0,0,0,0,0,0,0,8,6,2,2001
C2308,1,0,JAMMU & KASHMIR,Rural,16,213763,108975,104788,68684,24269,44415,145079,84706,60373,4514,2318,2196,5689,3285,2404,28702,16619,12083,67053,39334,27719,39111,23143,15968,0,0,0,0,0,0,0,0,0,0,0,0,10,7,3,2001
C2308,1,0,JAMMU & KASHMIR,Rural,17,118200,60152,58048,35944,12343,23601,82256,47809,34447,2329,1165,1164,2901,1733,1168,13445,7624,5821,32044,18678,13366,31530,18604,12926,0,0,0,0,0,0,0,0,0,0,0,0,7,5,2,2001
C2308,1,0,JAMMU & KASHMIR,Rural,18,240245,123865,116380,90168,32950,57218,150077,90915,59162,5860,2942,2918,5504,3450,2054,22746,13630,9116,52636,32132,20504,42950,26098,16852,20320,12624,7696,14,9,5,41,25,16,0,0,0,6,5,1,2001
C2308,1,0,JAMMU & KASHMIR,Rural,19,88283,46358,41925,29117,10109,19008,59166,36249,22917,1946,995,951,2244,1428,816,7977,4666,3311,19132,11796,7336,15933,9839,6094,11890,7493,4397,7,7,0,28,18,10,0,0,0,9,7,2,2001
C2308,1,0,JAMMU & KASHMIR,Rural,20-24,644484,339507,304977,264617,92378,172239,379867,247129,132738,17633,9218,8415,12167,8248,3919,53124,32888,20236,118102,77716,40386,97934,65478,32456,59592,39089,20503,59,45,14,385,295,90,20824,14115,6709,47,37,10,2001
C2308,1,0,JAMMU & KASHMIR,Rural,25-29,560822,293086,267736,269821,91708,178113,291001,201378,89623,17554,9247,8307,9578,6412,3166,45180,28047,17133,88923,62919,26004,74494,54255,20239,28506,20490,8016,64,53,11,512,435,77,26145,19479,6666,45,41,4,2001
C2308,1,0,JAMMU & KASHMIR,Rural,30-34,488681,257102,231579,264425,94040,170385,224256,163062,61194,16393,8755,7638,7998,5423,2575,37021,23138,13883,64131,48169,15962,61487,48310,13177,16808,13123,3685,53,48,5,378,340,38,19947,15722,4225,40,34,6,2001
C2308,1,0,JAMMU & KASHMIR,Rural,35-39,487492,250371,237121,294366,105775,188591,193126,144596,48530,17697,9515,8182,8041,5881,2160,37243,24371,12872,55894,44362,11532,47855,38634,9221,9691,8036,1655,35,30,5,367,345,22,16273,13398,2875,30,24,6,2001
C2308,1,0,JAMMU & KASHMIR,Rural,40-44,382278,211718,170560,245005,103258,141747,137273,108460,28813,14490,8341,6149,6220,4831,1389,27285,19322,7963,39817,33551,6266,34297,29190,5107,4900,4257,643,33,32,1,219,207,12,9988,8705,1283,24,24,0,2001
C2308,1,0,JAMMU & KASHMIR,Rural,45-49,325884,170239,155645,223080,87609,135471,102804,82630,20174,12611,7045,5566,4890,3851,1039,21133,15221,5912,27608,23917,3691,25674,22759,2915,3507,3115,392,37,35,2,125,118,7,7201,6553,648,18,16,2,2001
C2308,1,0,JAMMU & KASHMIR,Rural,50-54,246091,142146,103945,177369,84224,93145,68722,57922,10800,10030,6179,3851,3904,3252,652,15072,12125,2947,16501,14807,1694,16166,14962,1204,2071,1914,157,15,14,1,75,73,2,4872,4580,292,16,16,0,2001
C2308,1,0,JAMMU & KASHMIR,Rural,55-59,183972,89397,94575,141443,54430,87013,42529,34967,7562,7527,4114,3413,3085,2507,578,10361,8467,1894,9292,8382,910,8384,7831,553,1000,940,60,16,16,0,45,44,1,2809,2656,153,10,10,0,2001
C2308,1,0,JAMMU & KASHMIR,Rural,60-64,184447,104371,80076,151040,76389,74651,33407,27982,5425,8151,5073,3078,3031,2582,449,8908,7677,1231,6265,5850,415,4963,4773,190,544,522,22,21,19,2,16,16,0,1500,1463,37,8,7,1,2001
C2308,1,0,JAMMU & KASHMIR,Rural,65-69,117146,57981,59165,97681,42450,55231,19465,15531,3934,5046,2824,2222,2484,2029,455,5725,4881,844,3226,2977,249,2173,2058,115,224,204,20,11,9,2,6,6,0,560,533,27,10,10,0,2001
C2308,1,0,JAMMU & KASHMIR,Rural,70-74,103338,59130,44208,86239,45256,40983,17099,13874,3225,4583,2910,1673,1919,1654,265,4908,4352,556,2909,2568,341,1987,1751,236,373,281,92,9,9,0,7,5,2,399,340,59,5,4,1,2001
C2308,1,0,JAMMU & KASHMIR,Rural,75-79,44364,22977,21387,35770,16316,19454,8594,6661,1933,2056,1180,876,879,757,122,2330,2018,312,1596,1314,282,1171,949,222,292,224,68,2,2,0,2,1,1,263,213,50,3,3,0,2001
C2308,1,0,JAMMU & KASHMIR,Rural,80+,65967,36217,29750,56250,28535,27715,9717,7682,2035,2989,1860,1129,1590,1247,343,2621,2327,294,1379,1239,140,820,739,81,143,117,26,7,7,0,4,4,0,159,137,22,5,5,0,2001
C2308,1,0,JAMMU & KASHMIR,Rural,Age not stated,34537,18422,16115,23031,11119,11912,11506,7303,4203,4120,2429,1691,1886,1100,786,1750,1089,661,1666,1155,511,1305,940,365,417,308,109,1,1,0,7,7,0,354,274,80,0,0,0,2001
C2308,1,0,JAMMU & KASHMIR,Urban,0-6,270838,144585,126253,270838,144585,126253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
C2308,1,0,JAMMU & KASHMIR,Urban,7,45704,24177,21527,13503,6740,6763,32201,17437,14764,778,424,354,31417,17011,14406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,4,2001
C2308,1,0,JAMMU & KASHMIR,Urban,8,63834,33802,30032,14152,6774,7378,49682,27028,22654,969,536,433,48708,26491,22217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,2001
C2308,1,0,JAMMU & KASHMIR,Urban,9,47940,25462,22478,8070,3762,4308,39870,21700,18170,569,300,269,34343,18772,15571,4953,2625,2328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,2001
C2308,1,0,JAMMU & KASHMIR,Urban,10,77464,41014,36450,12364,5652,6712,65100,35362,29738,1079,600,479,40925,22421,18504,23088,12335,10753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,2,2001
C2308,1,0,JAMMU & KASHMIR,Urban,11,39793,20977,18816,4374,1881,2493,35419,19096,16323,399,224,175,9890,5554,4336,25128,13318,11810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2001
C2308,1,0,JAMMU & KASHMIR,Urban,12,70530,37173,33357,9654,4220,5434,60876,32953,27923,876,515,361,7166,3979,3187,46073,24893,21180,6747,3560,3187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6,8,2001
C2308,1,0,JAMMU & KASHMIR,Urban,13,48223,24710,23513,5410,2209,3201,42813,22501,20312,503,286,217,2389,1345,1044,27982,14853,13129,11935,6016,5919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,2001
C2308,1,0,JAMMU & KASHMIR,Urban,14,61526,32304,29222,7710,3170,4540,53816,29134,24682,708,411,297,1728,980,748,16443,9021,7422,34930,18718,16212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,2001
C2308,1,0,JAMMU & KASHMIR,Urban,15,59805,31410,28395,8689,3804,4885,51116,27606,23510,817,470,347,1359,800,559,7892,4379,3513,29982,16219,13763,11060,5737,5323,0,0,0,0,0,0,0,0,0,0,0,0,6,1,5,2001
